order_id,order_date,customer_id,customer_age,customer_gender,region,acquisition_channel,product_category,unit_price_vnd,quantity,discount_pct,gross_revenue_vnd,net_revenue_vnd,unit_cost_vnd,profit_vnd,payment_method,device,delivery_days,customer_satisfaction,is_returned
5165,2025-10-30,659,24.0,Nữ,Hà Nội,Organic,Gia dụng,266000,4,0.147,1064000,907842,153472,293954,Ví điện tử,Desktop,,3.0,1
5166,2025-10-30,1822,44.0,Nam,Cần Thơ,Organic,Mỹ phẩm,191000,7,0.057,1337000,1260622,89016,637510,COD,Tablet,1.0,3.0,0
5167,2025-10-30,1900,43.0,Nữ,Hải Phòng,Facebook Ads,Thời trang,132000,4,0.171,528000,437880,72378,148368,COD,Desktop,5.0,4.0,0
5168,2025-10-30,1883,38.0,Nữ,Đà Nẵng,Organic,Sách,54000,3,0.12,162000,142639,34887,37978,Ví điện tử,Desktop,1.0,4.0,0
5169,2025-10-30,735,41.0,Nữ,Hải Phòng,Google Ads,Mỹ phẩm,133000,3,0.07,399000,371171,69557,162500,COD,Mobile,4.0,4.0,0
5170,2025-10-30,316,37.0,Nam,Hà Nội,Referral,Gia dụng,319000,5,0.089,1595000,1453665,200425,451540,COD,Mobile,7.0,3.0,0
5171,2025-10-30,3279,51.0,Nam,Hải Phòng,Facebook Ads,Thời trang,147000,2,0.035,294000,283684,81418,120848,Thẻ tín dụng,Mobile,6.0,,0
5172,2025-10-30,2541,18.0,Nữ,Hà Nội,Google Ads,Thời trang,139000,5,0.161,695000,582768,76185,201843,Chuyển khoản,Desktop,1.0,4.0,0
5173,2025-10-30,3271,22.0,Nam,Cần Thơ,Facebook Ads,Mỹ phẩm,111000,5,0.112,555000,493019,49041,247814,COD,Mobile,2.0,5.0,0
5174,2025-10-31,240,32.0,Nam,Hà Nội,Facebook Ads,Sách,104000,4,0.113,416000,368850,67069,100574,Thẻ tín dụng,Desktop,2.0,5.0,0
5175,2025-10-31,1896,19.0,Nam,TP.HCM,Referral,Điện tử,416000,4,0.064,1664000,1556824,295666,374160,Chuyển khoản,Mobile,1.0,4.0,0
5176,2025-10-31,3260,21.0,Nữ,Cần Thơ,Google Ads,Gia dụng,180000,1,0.04,180000,172787,93008,79779,COD,Mobile,3.0,5.0,0
5177,2025-10-31,2856,32.0,Nam,TP.HCM,Email,Thời trang,196000,6,0.101,1176000,1057358,107813,410480,Ví điện tử,Mobile,1.0,4.0,0
5178,2025-10-31,43,45.0,Nữ,Đà Nẵng,Organic,Điện tử,245000,4,0.104,980000,877975,181739,151019,Chuyển khoản,Mobile,1.0,4.0,0
5179,2025-10-31,1011,20.0,Nam,TP.HCM,Facebook Ads,Thời trang,263000,1,0.092,263000,238899,150873,88026,Thẻ tín dụng,Mobile,4.0,4.0,0
5180,2025-10-31,937,43.0,Nữ,Hải Phòng,Google Ads,Thời trang,132000,5,0.054,660000,624638,75293,248173,COD,Desktop,1.0,5.0,0
5181,2025-10-31,198,23.0,Nam,Hà Nội,Referral,Sách,97000,2,0.108,194000,173085,64370,44345,Ví điện tử,Mobile,1.0,5.0,0
5182,2025-11-01,1652,18.0,Nam,TP.HCM,Email,Thực phẩm,137000,4,0.1,548000,492937,101511,86893,Thẻ tín dụng,Mobile,2.0,4.0,0
5183,2025-11-01,2651,18.0,Nam,Đà Nẵng,Google Ads,Điện tử,227000,4,0.224,908000,704324,178715,-10536,COD,Desktop,1.0,5.0,0
5184,2025-11-01,418,18.0,Nữ,TP.HCM,Referral,Thời trang,167000,5,0.022,835000,816235,98479,323840,Thẻ tín dụng,Desktop,9.0,2.0,0
5185,2025-11-01,881,18.0,Nữ,TP.HCM,Facebook Ads,Thời trang,109000,2,0.03,218000,211464,55065,101334,COD,Desktop,1.0,4.0,0
5186,2025-11-01,3120,18.0,Nữ,TP.HCM,Organic,Điện tử,141000,3,0.223,423000,328704,98299,33807,Thẻ tín dụng,Desktop,2.0,4.0,0
5187,2025-11-01,2184,47.0,Nam,Hải Phòng,Organic,Thực phẩm,141000,8,0.19,1128000,913518,95173,152134,Chuyển khoản,Mobile,3.0,4.0,0
5188,2025-11-01,2286,54.0,Nữ,Cần Thơ,Referral,Gia dụng,234000,6,0.088,1404000,1281039,134995,471069,Ví điện tử,Desktop,0.0,5.0,0
5189,2025-11-01,635,50.0,Nữ,Hà Nội,Google Ads,Điện tử,260000,4,0.052,1040000,985805,184619,247329,Thẻ tín dụng,Mobile,6.0,4.0,0
5190,2025-11-01,3023,57.0,Nữ,Hà Nội,Google Ads,Gia dụng,254000,2,0.024,508000,495699,150578,194543,COD,Desktop,1.0,4.0,0
5191,2025-11-01,2473,42.0,Nam,Hà Nội,Google Ads,Thực phẩm,128000,4,0.157,512000,431433,84685,92693,Ví điện tử,Mobile,2.0,4.0,1
5192,2025-11-01,1894,27.0,Nam,Hà Nội,Google Ads,Mỹ phẩm,285000,4,0.079,1140000,1050101,128254,537085,Thẻ tín dụng,Tablet,0.0,5.0,0
5193,2025-11-01,31,36.0,Nam,Hải Phòng,Google Ads,Thực phẩm,101000,5,0.04,505000,484802,72725,121177,COD,Desktop,1.0,4.0,0
5194,2025-11-01,2608,24.0,Nữ,Hà Nội,Facebook Ads,Sách,161000,3,0.026,483000,470591,109809,141164,Thẻ tín dụng,Desktop,7.0,4.0,0
5195,2025-11-01,26,31.0,Nam,Hà Nội,Facebook Ads,Thực phẩm,106000,6,0.09,636000,578510,74038,134282,Ví điện tử,Mobile,1.0,,0
5196,2025-11-01,860,47.0,Nữ,Hà Nội,Organic,Mỹ phẩm,205000,3,0.073,615000,570186,87646,307248,Chuyển khoản,Mobile,,5.0,0
5197,2025-11-01,1989,30.0,Nam,Hà Nội,Organic,Thời trang,110000,3,0.081,330000,303342,57726,130164,COD,Mobile,3.0,4.0,0
5198,2025-11-01,3076,41.0,Nam,TP.HCM,Email,Điện tử,260000,4,0.067,1040000,970803,178734,255867,Thẻ tín dụng,Mobile,1.0,4.0,0
5199,2025-11-01,1923,35.0,Nam,Hà Nội,Email,Điện tử,417000,7,0.16,2919000,2450957,297822,366203,COD,Mobile,4.0,4.0,0
5200,2025-11-01,2573,33.0,Nữ,Hà Nội,Organic,Thời trang,154000,6,0.125,924000,808103,84163,303125,Thẻ tín dụng,Mobile,2.0,5.0,0
5201,2025-11-01,2305,34.0,Nữ,Hà Nội,Facebook Ads,Mỹ phẩm,329000,4,0.133,1316000,1141536,154563,523284,COD,Desktop,0.0,4.0,0
5202,2025-11-01,332,26.0,Nữ,Hải Phòng,Organic,Mỹ phẩm,180000,2,0.02,360000,352719,78018,196683,COD,Mobile,3.0,4.0,0
5203,2025-11-02,122,20.0,Nữ,TP.HCM,Organic,Điện tử,207000,6,0.133,1242000,1077111,147600,191511,Ví điện tử,Mobile,1.0,3.0,0
5204,2025-11-02,1057,30.0,Nữ,Cần Thơ,Google Ads,Thời trang,158000,4,0.031,632000,612220,87031,264096,COD,Desktop,4.0,2.0,0
5205,2025-11-02,921,40.0,Nam,TP.HCM,Organic,Điện tử,356000,2,0.121,712000,625592,258022,109548,Thẻ tín dụng,Mobile,3.0,,0
5206,2025-11-02,2033,38.0,Nữ,TP.HCM,Email,Thời trang,139000,4,0.196,556000,446909,80668,124237,Chuyển khoản,Mobile,4.0,4.0,0
5207,2025-11-02,2750,48.0,Nữ,Hải Phòng,Facebook Ads,Điện tử,234000,6,0.022,1404000,1373319,176893,311961,Thẻ tín dụng,Mobile,2.0,4.0,0
5208,2025-11-02,2095,30.0,Nữ,TP.HCM,Email,Điện tử,347000,2,0.139,694000,597561,222520,152521,Ví điện tử,Mobile,2.0,4.0,0
5209,2025-11-02,622,27.0,Nam,TP.HCM,Facebook Ads,Mỹ phẩm,169000,2,0.109,338000,301034,72459,156116,Thẻ tín dụng,Mobile,1.0,4.0,0
5210,2025-11-02,2677,18.0,Nam,Đà Nẵng,Organic,Gia dụng,212000,3,0.03,636000,616832,121265,253037,COD,Desktop,4.0,4.0,0
5211,2025-11-02,1253,51.0,Nam,Đà Nẵng,Facebook Ads,Mỹ phẩm,296000,2,0.067,592000,552121,124038,304045,COD,Mobile,4.0,4.0,0
5212,2025-11-02,2581,24.0,Nữ,Hà Nội,Organic,Thời trang,113000,4,0.209,452000,357459,57615,126999,Ví điện tử,Mobile,7.0,4.0,0
5213,2025-11-02,2902,42.0,Nữ,Đà Nẵng,Referral,Sách,87000,4,0.212,348000,274384,50806,71160,Ví điện tử,Mobile,2.0,4.0,0
5214,2025-11-02,1551,28.0,Nam,Hà Nội,Organic,Gia dụng,163000,6,0.148,978000,833385,99651,235479,Thẻ tín dụng,Mobile,,5.0,0
5215,2025-11-02,585,36.0,Nữ,TP.HCM,Google Ads,Gia dụng,454000,4,0.148,1816000,1547601,260645,505021,Ví điện tử,Mobile,4.0,4.0,0
5216,2025-11-02,1828,46.0,Nam,Cần Thơ,Facebook Ads,Điện tử,229000,6,0.095,1374000,1243159,158547,291877,Thẻ tín dụng,Mobile,4.0,4.0,0
5217,2025-11-03,2300,28.0,Nam,Đà Nẵng,Google Ads,Gia dụng,220000,4,0.076,880000,813372,129595,294992,COD,Mobile,1.0,5.0,0
5218,2025-11-03,2332,29.0,Nam,Cần Thơ,Google Ads,Thời trang,173000,3,0.086,519000,474543,89799,205146,Chuyển khoản,Tablet,1.0,4.0,0
5219,2025-11-03,1072,33.0,Nam,TP.HCM,Facebook Ads,Gia dụng,266000,5,0.069,1330000,1238532,164955,413757,Chuyển khoản,Mobile,1.0,4.0,0
5220,2025-11-03,1242,37.0,Nữ,TP.HCM,Facebook Ads,Điện tử,361000,6,0.053,2166000,2051945,235061,641579,Thẻ tín dụng,Mobile,3.0,5.0,0
5221,2025-11-03,2414,33.0,Nam,Đà Nẵng,Referral,Gia dụng,261000,5,0.174,1305000,1078190,154283,306775,COD,Desktop,2.0,4.0,0
5222,2025-11-03,2876,33.0,Nữ,Hà Nội,Google Ads,Mỹ phẩm,163000,4,0.11,652000,580076,77138,271524,Thẻ tín dụng,Mobile,1.0,4.0,0
5223,2025-11-03,1959,38.0,Nữ,TP.HCM,Facebook Ads,Sách,89000,3,0.073,267000,247513,58864,70921,Ví điện tử,Desktop,6.0,3.0,0
5224,2025-11-03,2342,28.0,Nữ,Hà Nội,Email,Điện tử,246000,3,0.041,738000,707761,177031,176668,COD,Mobile,5.0,3.0,0
5225,2025-11-03,179,22.0,Nam,Đà Nẵng,Facebook Ads,Điện tử,234000,5,0.021,1170000,1145725,167813,306660,COD,Desktop,5.0,3.0,0
5226,2025-11-03,105,,Nam,Hải Phòng,Email,Thời trang,88000,1,0.055,88000,83170,53184,29986,Chuyển khoản,Desktop,3.0,4.0,0
5227,2025-11-03,1982,45.0,Nữ,TP.HCM,Google Ads,Thời trang,158000,3,0.02,474000,464440,81575,219715,Thẻ tín dụng,Mobile,4.0,3.0,0
5228,2025-11-04,1129,49.0,Nữ,TP.HCM,Google Ads,Gia dụng,212000,5,0.164,1060000,886551,122112,275991,Ví điện tử,Desktop,3.0,4.0,0
5229,2025-11-04,1160,31.0,Nam,TP.HCM,Referral,Điện tử,470000,7,0.093,3290000,2983703,345038,568437,Thẻ tín dụng,Mobile,2.0,4.0,0
5230,2025-11-04,1311,23.0,Nữ,Cần Thơ,Organic,Thực phẩm,94000,4,0.011,376000,372020,63344,118644,COD,Mobile,1.0,,0
5231,2025-11-04,1049,37.0,Nữ,TP.HCM,Facebook Ads,Điện tử,271000,5,0.202,1355000,1081503,207034,46333,Thẻ tín dụng,Mobile,,4.0,0
5232,2025-11-04,2623,24.0,Nữ,TP.HCM,Google Ads,Gia dụng,124000,4,0.089,496000,452039,76620,145559,Ví điện tử,Mobile,1.0,5.0,0
5233,2025-11-04,1478,27.0,Nữ,Đà Nẵng,Referral,Gia dụng,283000,5,0.265,1415000,1040165,170554,187395,COD,Mobile,3.0,4.0,0
5234,2025-11-04,1620,27.0,Nữ,Cần Thơ,Referral,Thời trang,117000,4,0.068,468000,436050,66005,172030,COD,Desktop,,3.0,0
5235,2025-11-04,61,36.0,Nam,Hà Nội,Google Ads,Thời trang,118000,2,0.076,236000,218159,66524,85111,COD,Tablet,5.0,4.0,0
5236,2025-11-04,2442,18.0,Nam,TP.HCM,Google Ads,Gia dụng,319000,3,0.04,957000,918759,206831,298266,Ví điện tử,Mobile,4.0,4.0,0
5237,2025-11-04,469,26.0,Nữ,Cần Thơ,Organic,Điện tử,173000,4,0.031,692000,670628,130236,149684,COD,Mobile,7.0,2.0,0
5238,2025-11-04,2386,32.0,Nam,Hà Nội,Google Ads,Gia dụng,319000,5,0.169,1595000,1325657,201703,317142,Ví điện tử,Mobile,2.0,4.0,0
5239,2025-11-04,1993,18.0,Nam,TP.HCM,Google Ads,Mỹ phẩm,158000,6,0.038,948000,912117,65504,519093,Ví điện tử,Mobile,2.0,5.0,0
5240,2025-11-04,125,31.0,Nữ,Hà Nội,Referral,Thời trang,170000,3,0.012,510000,503667,92251,226914,Ví điện tử,Mobile,5.0,3.0,0
5241,2025-11-04,1323,25.0,Nữ,Hà Nội,Organic,Điện tử,527000,4,0.075,2108000,1948981,345633,566449,COD,Desktop,5.0,4.0,0
5242,2025-11-04,2267,39.0,Nữ,Hải Phòng,Organic,Điện tử,189000,4,0.187,756000,614958,130005,94938,COD,Desktop,6.0,5.0,0
5243,2025-11-05,1875,32.0,Nam,TP.HCM,Facebook Ads,Mỹ phẩm,155000,5,0.158,775000,652610,74343,280895,Ví điện tử,Desktop,5.0,3.0,0
5244,2025-11-05,2103,52.0,Nam,Đà Nẵng,Google Ads,Mỹ phẩm,285000,3,0.167,855000,711972,123637,341061,COD,Mobile,,4.0,0
5245,2025-11-05,153,46.0,Nữ,Hà Nội,Referral,Gia dụng,270000,3,0.153,810000,686231,147582,243485,Ví điện tử,Mobile,2.0,4.0,0
5246,2025-11-05,270,40.0,Nữ,TP.HCM,Organic,Mỹ phẩm,264000,5,0.071,1320000,1226833,116105,646308,COD,Mobile,8.0,3.0,0
5247,2025-11-05,2105,42.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,237000,2,0.058,474000,446579,117485,211609,Thẻ tín dụng,Desktop,2.0,,0
5248,2025-11-05,841,47.0,Nữ,TP.HCM,Facebook Ads,Thời trang,77000,5,0.081,385000,353669,37688,165229,Ví điện tử,Mobile,1.0,5.0,0
5249,2025-11-05,1409,24.0,Nữ,Hà Nội,Facebook Ads,Thực phẩm,122000,1,0.122,122000,107063,82790,24273,COD,Mobile,6.0,5.0,0
5250,2025-11-05,1022,18.0,Nữ,Hải Phòng,Google Ads,Thực phẩm,109000,7,0.184,763000,622833,76809,85170,Thẻ tín dụng,Mobile,1.0,3.0,1
5251,2025-11-05,430,28.0,Nữ,Cần Thơ,Facebook Ads,Sách,99000,3,0.05,297000,282038,64235,89333,Ví điện tử,Mobile,2.0,5.0,0
5252,2025-11-05,1110,20.0,Nam,Hà Nội,Organic,Điện tử,89000,4,0.036,356000,343185,62653,92573,Thẻ tín dụng,Mobile,4.0,4.0,0
5253,2025-11-05,1612,30.0,Nữ,Cần Thơ,Facebook Ads,Sách,61000,6,0.032,366000,354423,37258,130875,Thẻ tín dụng,Desktop,2.0,5.0,0
5254,2025-11-06,3109,25.0,Nữ,TP.HCM,Organic,Gia dụng,307000,4,0.08,1228000,1129511,185210,388671,Chuyển khoản,Desktop,3.0,5.0,0
5255,2025-11-06,2959,22.0,Nam,Đà Nẵng,Facebook Ads,Điện tử,370000,8,0.103,2960000,2655687,245197,694111,Thẻ tín dụng,Mobile,2.0,4.0,0
5256,2025-11-06,1842,30.0,Nữ,Cần Thơ,Facebook Ads,Điện tử,310000,2,0.085,620000,567400,202842,161716,COD,Mobile,2.0,5.0,0
5257,2025-11-06,3149,46.0,Nữ,Cần Thơ,Facebook Ads,Mỹ phẩm,154000,4,0.122,616000,540558,67044,272382,Thẻ tín dụng,Mobile,2.0,4.0,0
5258,2025-11-06,2793,48.0,Nữ,Đà Nẵng,Facebook Ads,Điện tử,309000,5,0.266,1545000,1134423,220818,30333,COD,Mobile,1.0,5.0,0
5259,2025-11-06,3124,34.0,Nam,Cần Thơ,Google Ads,Điện tử,320000,4,0.093,1280000,1160609,232065,232349,COD,Mobile,3.0,4.0,0
5260,2025-11-06,999,37.0,Nam,Hà Nội,Organic,Thực phẩm,104000,6,0.059,624000,587440,72741,150994,Thẻ tín dụng,Tablet,6.0,4.0,0
5261,2025-11-06,3168,58.0,Nữ,TP.HCM,Google Ads,Thời trang,159000,5,0.063,795000,745129,86582,312219,Thẻ tín dụng,Mobile,7.0,3.0,0
5262,2025-11-07,535,47.0,Nữ,Hà Nội,Organic,Điện tử,351000,3,0.018,1053000,1033970,260709,251843,Thẻ tín dụng,Mobile,1.0,5.0,0
5263,2025-11-07,1718,43.0,Nữ,TP.HCM,Google Ads,Thực phẩm,114000,4,0.129,456000,397018,83373,63526,COD,Mobile,2.0,4.0,0
5264,2025-11-07,2107,30.0,Nữ,Cần Thơ,Organic,Sách,82000,5,0.065,410000,383485,52486,121055,COD,Mobile,4.0,5.0,0
5265,2025-11-07,2652,23.0,Nữ,TP.HCM,Organic,Thời trang,136000,4,0.124,544000,476547,81001,152543,COD,Tablet,3.0,5.0,0
5266,2025-11-07,3034,29.0,Nam,Hà Nội,Google Ads,Mỹ phẩm,150000,3,0.046,450000,429284,73309,209357,COD,Desktop,7.0,3.0,0
5267,2025-11-07,1900,43.0,Nữ,Hà Nội,Facebook Ads,Thời trang,145000,3,0.133,435000,376935,81759,131658,COD,Mobile,3.0,4.0,0
5268,2025-11-07,3288,24.0,Nam,TP.HCM,Facebook Ads,Gia dụng,160000,3,0.147,480000,409651,95413,123412,Chuyển khoản,Mobile,1.0,5.0,0
5269,2025-11-07,2578,27.0,Nữ,TP.HCM,Referral,Sách,66000,9,0.167,594000,494653,40765,127768,Thẻ tín dụng,Desktop,3.0,4.0,0
5270,2025-11-07,650,31.0,Nữ,Đà Nẵng,Facebook Ads,Mỹ phẩm,212000,1,0.03,212000,205729,89608,116121,COD,Mobile,2.0,,0
5271,2025-11-07,1676,38.0,Nữ,Hà Nội,Referral,Thời trang,239000,3,0.042,717000,687079,132466,289681,Chuyển khoản,Mobile,1.0,4.0,0
5272,2025-11-07,568,35.0,Nữ,Hà Nội,Organic,Sách,93000,4,0.024,372000,363017,62608,112585,Ví điện tử,Tablet,2.0,4.0,0
5273,2025-11-07,2426,48.0,Nam,Hà Nội,Referral,Điện tử,283000,39,0.017,11037000,10848519,217375,2370894,Thẻ tín dụng,Desktop,2.0,3.0,0
5274,2025-11-07,2992,38.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,213000,6,0.078,1278000,1177831,91124,631087,Chuyển khoản,Mobile,1.0,4.0,0
5275,2025-11-07,72,29.0,Nam,TP.HCM,Organic,Điện tử,385000,3,0.253,1155000,862904,274926,38126,COD,Tablet,2.0,4.0,0
5276,2025-11-07,46,33.0,Nữ,Hải Phòng,Organic,Mỹ phẩm,144000,3,0.056,432000,407919,67429,205632,COD,Mobile,3.0,4.0,0
5277,2025-11-07,2982,26.0,Nữ,TP.HCM,Email,Thời trang,94000,5,0.061,470000,441118,54310,169568,Thẻ tín dụng,Mobile,4.0,4.0,0
5278,2025-11-07,2421,38.0,Nữ,Hải Phòng,Referral,Thời trang,173000,2,0.164,346000,289095,84868,119359,COD,Mobile,2.0,4.0,0
5279,2025-11-07,3027,46.0,Nữ,TP.HCM,Referral,Thời trang,122000,5,0.134,610000,528337,65311,201782,Chuyển khoản,Mobile,2.0,4.0,0
5280,2025-11-08,505,35.0,Nam,Hà Nội,Google Ads,Điện tử,237000,3,0.139,711000,612091,163741,120868,COD,Mobile,6.0,3.0,0
5281,2025-11-08,2278,51.0,Nữ,TP.HCM,Email,Thời trang,173000,5,0.095,865000,782683,93590,314733,COD,Mobile,2.0,4.0,0
5282,2025-11-08,2943,31.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,197000,3,0.063,591000,553927,88106,289609,COD,Desktop,2.0,3.0,0
5283,2025-11-08,2465,36.0,Nữ,Đà Nẵng,Facebook Ads,Gia dụng,147000,5,0.044,735000,702593,82512,290033,Chuyển khoản,Desktop,5.0,4.0,0
5284,2025-11-08,1089,46.0,Nữ,TP.HCM,Facebook Ads,Gia dụng,343000,2,0.08,686000,631383,211690,208003,COD,Mobile,4.0,4.0,0
5285,2025-11-08,1279,53.0,Nam,Hải Phòng,Organic,Mỹ phẩm,225000,7,0.164,1575000,1316792,101243,608091,Chuyển khoản,Mobile,1.0,4.0,0
5286,2025-11-08,276,40.0,Nữ,TP.HCM,Facebook Ads,Thời trang,137000,6,0.035,822000,792869,73755,350339,Chuyển khoản,Desktop,2.0,4.0,0
5287,2025-11-08,554,28.0,Nam,Cần Thơ,Organic,Gia dụng,160000,1,0.065,160000,149526,87815,61711,Thẻ tín dụng,Mobile,1.0,4.0,0
5288,2025-11-08,2989,43.0,Nữ,Đà Nẵng,Google Ads,Thực phẩm,115000,2,0.091,230000,208966,75226,58514,Chuyển khoản,Mobile,3.0,4.0,0
5289,2025-11-08,762,56.0,Nữ,Đà Nẵng,Google Ads,Thực phẩm,119000,2,0.05,238000,226030,84403,57224,COD,Mobile,7.0,4.0,0
5290,2025-11-08,819,30.0,Nữ,TP.HCM,Organic,Điện tử,307000,6,0.085,1842000,1684561,224079,340087,Chuyển khoản,Mobile,6.0,4.0,0
5291,2025-11-08,60,43.0,Nữ,Cần Thơ,Facebook Ads,Thời trang,218000,2,0.033,436000,421540,122489,176562,Ví điện tử,Desktop,3.0,4.0,0
5292,2025-11-08,1580,36.0,Nữ,Cần Thơ,Organic,Thời trang,136000,4,0.125,544000,475759,78080,163439,COD,Mobile,4.0,3.0,1
5293,2025-11-08,2140,36.0,Nam,TP.HCM,Organic,Thực phẩm,149000,3,0.135,447000,386569,103254,76807,COD,Desktop,2.0,3.0,0
5294,2025-11-08,1771,41.0,Nữ,Đà Nẵng,Facebook Ads,Mỹ phẩm,190000,9,0.151,1710000,1452286,83949,696745,COD,Mobile,6.0,3.0,0
5295,2025-11-08,1781,26.0,Nữ,Hà Nội,Organic,Thời trang,115000,7,0.208,805000,637405,61936,203853,Ví điện tử,Desktop,2.0,4.0,0
5296,2025-11-09,3131,24.0,Nữ,Cần Thơ,Email,Mỹ phẩm,323000,3,0.063,969000,908380,154818,443926,Ví điện tử,Mobile,3.0,4.0,0
5297,2025-11-09,1504,34.0,Nữ,Đà Nẵng,Facebook Ads,Mỹ phẩm,148000,1,0.044,148000,141483,67874,73609,COD,Desktop,0.0,4.0,0
5298,2025-11-09,1905,41.0,Nữ,Hải Phòng,Referral,Gia dụng,289000,8,0.086,2312000,2112537,165935,785057,Thẻ tín dụng,Desktop,1.0,4.0,0
5299,2025-11-09,2742,44.0,Nữ,TP.HCM,Facebook Ads,Điện tử,257000,3,0.034,771000,744583,192842,166057,Ví điện tử,Desktop,2.0,4.0,0
5300,2025-11-09,2062,31.0,Nam,Đà Nẵng,Google Ads,Sách,78000,5,0.121,390000,342940,51028,87800,COD,Mobile,6.0,3.0,0
5301,2025-11-09,2372,24.0,Nữ,Hà Nội,Email,Thời trang,132000,1,0.206,132000,104872,73447,31425,Thẻ tín dụng,Mobile,0.0,4.0,0
5302,2025-11-09,3271,22.0,Nam,Hải Phòng,Google Ads,Thời trang,249000,5,0.226,1245000,964065,133122,298455,Ví điện tử,Mobile,1.0,4.0,0
5303,2025-11-09,2164,26.0,Nam,Cần Thơ,Organic,Gia dụng,262000,8,0.145,2096000,1792544,159871,513576,Thẻ tín dụng,Tablet,4.0,4.0,0
5304,2025-11-09,779,30.0,Nam,TP.HCM,Email,Điện tử,483000,2,0.106,966000,863299,364533,134233,COD,Mobile,3.0,4.0,0
5305,2025-11-09,1299,24.0,Nữ,Đà Nẵng,Organic,Thời trang,113000,3,0.096,339000,306407,59988,126443,COD,Mobile,4.0,4.0,0
5306,2025-11-09,847,27.0,Nam,Hà Nội,Referral,Gia dụng,316000,4,0.038,1264000,1215523,187674,464827,Ví điện tử,Mobile,0.0,4.0,1
5307,2025-11-09,933,39.0,Nữ,TP.HCM,Google Ads,Gia dụng,194000,4,0.11,776000,690765,115210,229925,Ví điện tử,Mobile,2.0,4.0,0
5308,2025-11-09,717,30.0,Nữ,Đà Nẵng,Organic,Gia dụng,192000,2,0.044,384000,367084,118275,130534,Thẻ tín dụng,Tablet,6.0,3.0,0
5309,2025-11-09,1845,25.0,Nữ,TP.HCM,Facebook Ads,Gia dụng,373000,7,0.137,2611000,2252362,225295,675297,Thẻ tín dụng,Mobile,5.0,3.0,0
5310,2025-11-09,2926,26.0,Nam,Đà Nẵng,Google Ads,Điện tử,232000,4,0.116,928000,820240,176951,112436,Ví điện tử,Mobile,3.0,4.0,0
5311,2025-11-09,2634,34.0,Nam,TP.HCM,Google Ads,Gia dụng,210000,5,0.202,1050000,837956,121247,231721,COD,Desktop,2.0,4.0,0
5312,2025-11-09,763,28.0,Nữ,Cần Thơ,Google Ads,Sách,78000,4,0.119,312000,274852,50971,70968,Ví điện tử,Desktop,2.0,4.0,0
5313,2025-11-09,3257,36.0,Nam,Đà Nẵng,Organic,Thời trang,159000,3,0.054,477000,451110,86978,190176,Thẻ tín dụng,Mobile,2.0,5.0,0
5314,2025-11-09,1541,37.0,Nam,Hải Phòng,Organic,Thực phẩm,111000,5,0.052,555000,526375,81711,117820,Chuyển khoản,Mobile,1.0,5.0,0
5315,2025-11-09,2398,25.0,Nữ,Hải Phòng,Google Ads,Thực phẩm,111000,2,0.035,222000,214318,76556,61206,Ví điện tử,Mobile,1.0,5.0,0
5316,2025-11-09,886,36.0,Nữ,Hà Nội,Facebook Ads,Gia dụng,225000,5,0.106,1125000,1006038,132315,344463,Thẻ tín dụng,Tablet,2.0,4.0,0
5317,2025-11-09,301,34.0,Nam,Hà Nội,Organic,Mỹ phẩm,134000,5,0.056,670000,632246,59322,335636,Ví điện tử,Mobile,1.0,3.0,0
5318,2025-11-09,449,34.0,Nam,Hà Nội,Email,Sách,100000,7,0.028,700000,680270,66432,215246,Ví điện tử,Mobile,3.0,4.0,0
5319,2025-11-10,2160,40.0,Nam,TP.HCM,Google Ads,Gia dụng,297000,3,0.027,891000,867107,182658,319133,Ví điện tử,Mobile,9.0,3.0,0
5320,2025-11-10,3165,19.0,Nam,Hải Phòng,Organic,Thời trang,240000,2,0.029,480000,466024,118736,228552,Chuyển khoản,Mobile,3.0,5.0,0
5321,2025-11-10,194,35.0,Nữ,Hà Nội,Referral,Thời trang,121000,4,0.09,484000,440674,62146,192090,Chuyển khoản,Tablet,5.0,3.0,1
5322,2025-11-10,1405,37.0,Nam,Hà Nội,Google Ads,Điện tử,345000,6,0.071,2070000,1923552,236162,506580,Chuyển khoản,Desktop,5.0,3.0,0
5323,2025-11-10,1088,24.0,Nam,TP.HCM,Google Ads,Thời trang,201000,3,0.033,603000,582831,105352,266775,Ví điện tử,Mobile,1.0,4.0,0
5324,2025-11-10,703,33.0,Nữ,Hải Phòng,Facebook Ads,Thời trang,279000,4,0.067,1116000,1041029,143602,466621,Thẻ tín dụng,Mobile,6.0,3.0,0
5325,2025-11-10,2816,27.0,Nam,Hà Nội,Facebook Ads,Mỹ phẩm,268000,5,0.03,1340000,1299684,114807,725649,COD,Mobile,3.0,4.0,0
5326,2025-11-10,2414,33.0,Nam,Hà Nội,Facebook Ads,Thời trang,157000,4,0.056,628000,593122,91674,226426,Thẻ tín dụng,Mobile,5.0,4.0,0
5327,2025-11-10,1547,36.0,Nữ,TP.HCM,Google Ads,Mỹ phẩm,226000,5,0.103,1130000,1014084,100645,510859,Ví điện tử,Tablet,4.0,,0
